runtime,rating_G,rating_NR,rating_PG,rating_PG13,rating_R,rating_NC17,genre_action,genre_animation,genre_foreign,genre_classics,genre_comedy,genre_documentary,genre_drama,genre_horror,genre_family,genre_mystery,genre_romance,genre_fantasy,director_score,writer_score,actor_score,studio_score,in_theater,theater_spring,theater_summer,theater_fall,theater_winter,theater_year,is_wide
107,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,50.0,50.0,55.45,3,1,0,0,0,1,2016.0,1.0
91,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88.0,63.0,100.0,2,1,1,0,0,0,2007.0,1.0
89,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,68.0,25.0,43.5,0,1,0,1,0,0,2016.0,0.0
190,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,100.0,100.0,87.7,0,1,0,0,0,1,2001.0,1.0
75,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,15.0,15.0,58.0,0,1,1,0,0,0,2001.0,0.0
89,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,57.0,61.0,73.1,0,1,0,1,0,0,1998.0,1.0
108,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,92.0,92.0,60.45,0,1,1,0,0,0,2018.0,0.0
140,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,54.0,54.0,52.55,3,1,1,0,0,0,2001.0,1.0
108,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,40.0,40.0,47.2,2,1,0,0,0,1,2013.0,0.0
88,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100.0,100.0,94.0,0,0,0,0,0,0,,
110,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,83.0,61.0,83.45,0,1,0,0,0,1,1933.0,1.0
104,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,22.0,33.0,54.6,3,1,0,0,1,0,2005.0,1.0
97,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,84.5,84.5,45.8,2,1,0,0,1,0,2003.0,1.0
100,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,92.0,89.0,86.8,0,1,1,0,0,0,1939.0,1.0
106,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,71.0,71.0,45.95,0,1,0,1,0,0,1984.0,1.0
102,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82.0,82.0,82.0,1,1,1,0,0,0,2006.0,1.0
121,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,59.5,65.5,70.3,3,1,0,0,1,0,2016.0,1.0
94,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,92.0,100.0,88.5,0,1,0,0,0,1,1935.0,1.0
104,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65.0,30.0,38.0,2,1,1,0,0,0,2015.0,0.0
120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73.5,65.5,53.35,0,1,1,0,0,0,2016.0,0.0
122,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15.0,29.5,49.9,1,1,1,0,0,0,2008.0,1.0
91,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,72.0,47.0,44.6,2,1,0,0,0,1,2011.0,0.0
95,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,66.0,66.0,46.85,1,1,1,0,0,0,2012.0,1.0
105,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,55.0,57.0,55.5,2,1,0,0,0,1,2018.0,1.0
85,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,100.0,100.0,100.0,0,1,0,0,0,1,1970.0,1.0
92,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,89.0,89.0,70.3,2,1,1,0,0,0,2013.0,0.0
157,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,100.0,100.0,61.5,1,1,1,0,0,0,2012.0,0.0
180,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,75.0,60.0,72.35,0,1,0,1,0,0,2000.0,1.0
121,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,75.0,75.0,71.25,0,1,0,1,0,0,2015.0,0.0
138,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,83.0,83.0,71.3,2,1,0,0,1,0,2012.0,0.0
89,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,65.0,7.0,48.45,2,1,0,1,0,0,2012.0,0.0
94,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,40.0,40.0,47.75,2,1,0,0,1,0,2009.0,1.0
108,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,91.0,91.0,69.6,2,1,0,0,1,0,2014.0,0.0
103,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,59.5,59.5,59.15,0,1,0,0,0,1,2001.0,1.0
84,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75.0,75.0,70.7,2,0,0,0,0,0,,
92,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,92.0,92.0,0.0,0,1,0,0,0,1,2005.0,1.0
117,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,74.0,74.0,52.45,2,1,1,0,0,0,2010.0,0.0
106,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67.0,67.0,64.5,0,1,0,0,1,0,1979.0,1.0
90,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60.0,60.0,58.85,3,1,0,0,1,0,2015.0,0.0
102,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,63.5,63.5,53.5,0,1,0,1,0,0,2014.0,0.0
110,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66.0,63.0,0.0,3,1,0,1,0,0,2009.0,1.0
99,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,65.0,7.0,60.4,2,1,1,0,0,0,2004.0,1.0
80,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83.0,83.5,85.7,1,1,0,1,0,0,2014.0,0.0
130,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75.0,75.0,88.3,1,1,0,0,1,0,2016.0,0.0
125,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,84.0,84.0,61.9,0,1,0,0,0,1,1991.0,1.0
119,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,92.0,92.0,79.55,3,1,0,0,1,0,2008.0,1.0
116,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38.0,38.0,96.0,2,1,0,1,0,0,2013.0,0.0
120,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75.0,84.0,60.0,3,1,0,0,1,0,2010.0,1.0
116,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,82.0,82.0,61.6,2,1,0,0,1,0,2010.0,1.0
126,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,48.0,48.0,56.45,1,1,0,0,0,1,2011.0,1.0
108,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44.0,44.0,55.65,3,1,1,0,0,0,2006.0,1.0
40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,95.5,98.0,75.0,1,1,1,0,0,0,2011.0,1.0
119,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,85.5,85.0,54.4,2,1,0,0,1,0,2009.0,1.0
98,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24.0,24.0,60.2,1,1,0,0,1,0,2011.0,0.0
87,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,15.0,15.0,28.0,3,1,0,1,0,0,2015.0,1.0
66,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,98.0,96.0,53.4,1,1,0,0,0,1,2017.0,0.0
116,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,78.0,68.0,62.15,0,1,1,0,0,0,1994.0,1.0
94,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,38.0,34.0,32.7,0,1,0,0,1,0,1989.0,1.0
99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.0,92.0,79.85,0,1,0,0,1,0,1947.0,1.0
95,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.0,17.0,61.1,3,1,0,1,0,0,2001.0,1.0
114,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,66.0,63.0,0.0,3,1,0,1,0,0,2004.0,1.0
58,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,92.5,63.0,91.6,1,1,0,0,0,1,2017.0,0.0
100,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,73.0,0.0,45.0,0,1,1,0,0,0,2003.0,1.0
99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.5,88.5,87.9,0,1,0,0,0,1,1958.0,1.0
95,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,72.0,78.5,66.3,0,1,1,0,0,0,2016.0,0.0
79,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,57.0,37.0,63.65,1,1,1,0,0,0,2013.0,1.0
105,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30.0,85.0,71.25,0,1,0,0,0,1,1969.0,1.0
83,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,20.0,20.0,53.8,0,0,0,0,0,0,,
94,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55.0,55.0,56.2,2,1,0,0,1,0,2012.0,0.0
102,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0,35.5,62.7,2,1,0,0,1,0,2007.0,1.0
140,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,88.0,80.0,79.3,0,1,0,0,1,0,1965.0,1.0
112,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,29.0,45.0,25.35,3,1,0,0,1,0,2010.0,1.0
95,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100.0,100.0,99.4,0,1,0,1,0,0,1958.0,1.0
109,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,73.0,60.0,58.3,2,1,1,0,0,0,2005.0,1.0
87,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,87.0,87.0,66.0,3,1,0,1,0,0,2007.0,1.0
97,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,100.0,72.0,92.4,0,1,0,0,1,0,1943.0,1.0
97,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,51.0,80.0,48.7,3,1,0,0,0,1,2008.0,1.0
60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95.0,63.0,95.0,0,1,0,0,0,1,1966.0,1.0
100,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,29.0,29.0,42.45,1,1,1,0,0,0,2002.0,1.0
90,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,62.5,62.5,45.5,2,1,0,0,1,0,2013.0,0.0
102,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,69.0,69.0,72.45,0,1,0,1,0,0,1990.0,1.0
111,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,87.0,100.0,95.7,1,1,1,0,0,0,1937.0,1.0
83,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,50.5,59.0,45.95,3,1,0,1,0,0,2006.0,1.0
106,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41.0,41.0,86.95,0,1,0,1,0,0,1961.0,1.0
88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,48.0,63.7,0,1,0,0,0,1,2016.0,0.0
101,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,50.0,70.25,3,1,1,0,0,0,2013.0,0.0
97,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,29.0,29.0,32.3,2,1,0,0,1,0,2010.0,1.0
142,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,87.0,86.0,54.75,1,1,0,0,0,1,2011.0,0.0
108,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,38.0,43.0,51.2,3,1,0,0,0,1,2006.0,1.0
113,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,80.0,89.0,70.65,2,1,0,0,0,1,2006.0,1.0
121,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,82.0,82.0,68.55,0,1,0,0,1,0,1993.0,1.0
90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40.0,26.5,46.15,0,1,1,0,0,0,2005.0,1.0
73,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75.0,75.0,75.0,1,1,0,0,1,0,2013.0,0.0
99,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74.0,73.0,57.35,0,1,0,0,0,1,1988.0,1.0
97,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90.0,90.0,87.05,1,1,1,0,0,0,2017.0,0.0
107,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,41.0,50.5,35.0,0,1,0,1,0,0,1994.0,1.0
86,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,60.5,55.5,46.8,3,1,0,1,0,0,2012.0,1.0
88,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,40.0,29.0,64.35,0,1,0,0,0,1,1965.0,1.0
90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46.0,46.0,59.2,2,1,0,1,0,0,2015.0,0.0
84,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39.0,63.0,0.0,0,1,1,0,0,0,2012.0,0.0
104,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,38.0,30.0,51.05,3,1,0,1,0,0,2005.0,1.0
104,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,40.5,40.5,59.4,1,1,0,1,0,0,2008.0,1.0
85,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39.0,39.0,72.5,1,1,0,0,1,0,2012.0,0.0
175,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94.0,94.0,91.5,0,1,0,0,1,0,1916.0,1.0
96,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,82.0,59.0,56.5,0,0,0,0,0,0,,
105,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27.0,40.0,42.3,2,1,0,1,0,0,2018.0,0.0
100,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,85.0,85.0,81.4,0,0,0,0,0,0,,
79,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,100.0,100.0,98.7,0,0,0,0,0,0,,
87,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,59.0,53.5,28.7,2,1,0,1,0,0,2012.0,0.0
105,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71.0,70.0,68.2,1,1,0,0,0,1,2003.0,1.0
105,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,82.5,82.5,78.0,0,1,0,0,0,1,1976.0,1.0
97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.5,56.5,50.1,3,1,1,0,0,0,2014.0,1.0
135,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,80.0,95.0,83.2,3,1,0,1,0,0,2018.0,1.0
85,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,55.5,63.0,35.0,3,1,1,0,0,0,2014.0,0.0
88,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,74.0,74.0,62.4,1,1,1,0,0,0,2003.0,0.0
144,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,87.0,97.5,96.25,0,1,0,1,0,0,1927.0,1.0
90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0,19.0,51.55,3,1,0,0,0,1,2013.0,0.0
107,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,61.0,61.0,60.5,3,1,0,0,1,0,2010.0,0.0
81,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,76.0,81.0,85.0,0,1,0,0,0,1,1957.0,1.0
89,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,47.0,47.0,61.45,2,1,0,0,1,0,2006.0,1.0
116,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,67.0,67.0,64.3,3,1,1,0,0,0,1999.0,1.0
91,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,49.0,49.0,49.4,2,1,0,1,0,0,2013.0,0.0
99,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66.0,63.0,49.4,0,1,0,1,0,0,2018.0,0.0
88,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,83.0,42.5,61.95,0,1,0,1,0,0,1972.0,1.0
111,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,60.0,37.0,43.35,1,1,0,0,0,1,2000.0,1.0
6,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,85.5,84.5,84.35,0,1,0,0,0,1,1920.0,1.0
116,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,83.0,86.0,69.85,3,1,1,0,0,0,2010.0,1.0
88,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90.0,63.0,98.25,0,1,0,0,0,1,1999.0,1.0
89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40.5,40.5,42.4,1,1,0,1,0,0,2017.0,1.0
86,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82.0,82.0,62.8,1,1,0,0,1,0,2010.0,0.0
127,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,54.0,39.0,72.1,3,1,0,0,1,0,2001.0,1.0
120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,37.5,65.0,46.25,2,1,1,0,0,0,2016.0,1.0
130,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48.0,37.5,65.1,3,1,0,0,1,0,2013.0,0.0
113,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,88.0,88.0,88.65,0,1,1,0,0,0,2011.0,0.0
95,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,28.5,30.0,28.25,2,1,0,0,1,0,2005.0,1.0
120,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,71.0,68.0,51.7,0,1,0,0,1,0,1981.0,1.0
82,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,98.0,98.0,0.0,0,1,0,0,1,0,2015.0,0.0
98,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57.0,57.0,52.0,0,1,0,1,0,0,2006.0,0.0
101,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,40.0,43.0,42.0,0,1,1,0,0,0,1985.0,1.0
113,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,29.0,29.0,31.25,1,1,1,0,0,0,2010.0,1.0
95,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,40.0,40.0,55.2,1,0,0,0,0,0,,
110,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75.0,75.0,69.2,2,1,0,0,0,1,2007.0,1.0
75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,80.0,80.0,80.0,0,1,1,0,0,0,1996.0,1.0
104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,75.0,75.0,33.4,0,1,1,0,0,0,2015.0,1.0
112,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,83.0,83.0,78.55,0,1,0,0,0,1,1973.0,0.0
97,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,38.5,67.5,38.1,3,1,0,1,0,0,2006.0,1.0
95,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,57.5,0,1,0,0,0,1,1990.0,1.0
93,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,82.0,82.0,64.3,0,1,1,0,0,0,1994.0,1.0
117,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,47.0,47.0,31.75,1,1,0,0,1,0,2012.0,0.0
92,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,84.5,84.5,87.15,2,1,0,1,0,0,2013.0,0.0
107,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,62.0,37.0,51.4,1,1,1,0,0,0,2017.0,0.0
90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,71.0,71.0,76.05,1,1,0,0,1,0,2011.0,1.0
71,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,29.0,29.0,59.25,1,1,0,0,1,0,2006.0,1.0
130,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67.0,67.0,55.75,2,1,0,0,1,0,2014.0,0.0
103,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,73.0,43.0,68.7,0,1,0,1,0,0,1974.0,1.0
90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,47.5,47.5,56.4,2,1,1,0,0,0,2013.0,0.0
103,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,93.0,91.5,83.5,0,1,0,0,0,1,1963.0,1.0
97,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,57.0,57.0,49.4,2,1,0,0,1,0,2004.0,1.0
111,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,38.0,38.0,58.35,3,1,0,0,0,1,2016.0,1.0
80,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,68.0,68.0,57.75,2,1,0,0,1,0,2012.0,0.0
90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.0,21.0,65.05,0,1,1,0,0,0,2018.0,0.0
92,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,6.0,13.0,44.6,2,1,0,0,0,1,2010.0,1.0
93,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,17.7,0,1,0,0,1,0,1986.0,1.0
91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,48.0,10.0,36.25,3,1,0,0,0,1,2015.0,1.0
106,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,45.5,65.5,59.45,3,1,1,0,0,0,2017.0,1.0
80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,43.0,58.0,56.9,3,1,1,0,0,0,2003.0,1.0
91,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,59.0,59.0,47.55,1,1,0,1,0,0,2005.0,1.0
128,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,57.0,57.0,54.2,0,1,0,0,0,1,1994.0,1.0
173,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,100.0,100.0,80.85,0,1,0,0,0,1,1988.0,1.0
105,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,71.0,71.0,66.5,3,1,0,1,0,0,2001.0,1.0
99,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,55.0,37.0,38.3,0,1,1,0,0,0,2017.0,1.0
101,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,78.5,78.5,69.9,0,1,0,1,0,0,1997.0,0.0
101,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,44.0,38.0,52.15,3,1,1,0,0,0,2013.0,0.0
83,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,7.0,32.35,2,1,0,0,0,1,1999.0,1.0
78,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,85.0,63.0,80.0,2,1,1,0,0,0,2006.0,1.0
120,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,96.0,90.0,72.75,2,1,0,0,1,0,2001.0,1.0
97,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67.0,67.0,59.05,0,1,0,1,0,0,1991.0,1.0
122,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,67.0,34.0,63.95,0,1,0,0,1,0,1994.0,1.0
100,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,50.0,50.0,50.4,0,1,0,1,0,0,2016.0,0.0
84,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,51.5,45.0,18.5,0,1,0,0,0,1,1986.0,1.0
72,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.0,86.0,92.9,0,1,0,1,0,0,1931.0,1.0
94,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43.0,51.0,56.0,0,1,1,0,0,0,2005.0,1.0
82,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,22.0,27.0,60.1,0,1,0,1,0,0,1990.0,1.0
144,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,94.0,57.5,61.3,0,1,0,1,0,0,1984.0,1.0
111,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,92.0,92.0,94.0,0,1,0,0,1,0,2000.0,1.0
108,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,60.0,36.0,40.1,1,1,0,1,0,0,2003.0,1.0
80,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,81.0,63.0,83.0,2,1,0,0,1,0,2012.0,0.0
81,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,67.0,78.5,50.0,2,1,0,1,0,0,2009.0,1.0
112,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50.0,54.5,66.7,0,1,0,0,1,0,1996.0,1.0
121,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,77.5,77.5,63.6,0,1,0,0,1,0,1986.0,1.0
118,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,77.0,36.0,77.05,0,1,0,0,0,1,1979.0,1.0
109,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,56.5,60.5,45.0,0,1,0,0,0,1,1985.0,0.0
153,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64.0,52.5,64.4,0,1,0,0,0,1,2016.0,0.0
94,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,30.0,45.0,47.4,3,1,0,0,1,0,2001.0,1.0
103,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,76.0,34.0,52.15,0,1,0,1,0,0,1984.0,1.0
