name,critic_score,audience_score,Y,runtime,rating_G,rating_NR,rating_PG,rating_PG13,rating_R,rating_NC17,genre_action,genre_animation,genre_foreign,genre_classics,genre_comedy,genre_documentary,genre_drama,genre_horror,genre_family,genre_mystery,genre_romance,genre_fantasy,director_score,writer_score,actor_score,studio_score,in_theater,theater_spring,theater_summer,theater_fall,theater_winter,theater_year,is_wide
The Mind's Eye2016,63%,34%,1,87,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,53,53,69.4,0,1,0,1,0,0,2016,0
The Horror Show (1989),0%,26%,0,95,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59.9,2,1,1,0,0,0,1989,1
Friday the 13th - The Final Chapter (1984),25%,50%,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20,33,47.6,0,1,1,0,0,0,1984,1
Wilderness2006,25%,47%,0,94,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25,38,48.7,0,1,1,0,0,0,2006,1
Tusk (2014),43%,36%,1,102,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,55,55,41.45,2,1,0,0,1,0,2014,1
The Lodgers,57%,48%,1,92,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,55.5,57,66.2,0,1,0,0,0,1,2018,0
The Crucifixion (2017),0%,24%,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,30,27,15.1,0,0,0,0,0,0,NA,NA
The Last Winter (2007),76%,34%,1,100,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,75,75,49.9,2,1,0,0,1,0,2007,1
The Dunwich Horror1970,17%,30%,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,17,71,71.9,0,1,0,0,0,1,1970,1
Lost Boys: The Tribe2008,0%,25%,0,92,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,22,66,8.55,2,1,0,1,0,0,2008,1
Nurse2014,61%,28%,1,84,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29,28,49.4,2,1,0,0,0,1,2014,0
Final Terror1985,29%,24%,1,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,51.5,75,48.8,0,1,0,1,0,0,1985,1
The First Purge,53%,29%,1,99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,70.5,53,55.4,3,1,0,1,0,0,2018,1
Halloween - The Curse of Michael Myers (Halloween 6) (1995),6%,38%,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,13,47.5,68.75,0,1,0,1,0,0,1995,1
The Babysitter,72%,60%,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,50.5,43.1,0,1,0,0,1,0,2017,0
"Friday the 13th, Part V - A New Beginning (1985)",16%,26%,0,91,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,16,63,28.7,0,1,0,0,0,1,1985,1
Pet Sematary Two1992,25%,30%,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25,43,53.65,0,1,0,1,0,0,1992,1
The Call of Cthulhu2005,100%,85%,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93,93,94.4,1,1,0,0,0,1,1969,1
Insidious: Chapter 32015,59%,51%,1,97,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,43,53,3,1,0,1,0,0,2015,1
The Hills Run Red2009,57%,33%,1,81,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,67,78.5,50,2,1,0,1,0,0,2009,1
The Town That Dreaded Sundown (2014),70%,40%,1,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,51.5,59.5,57.9,0,1,0,0,1,0,2014,0
Jaws 31983,10%,17%,0,99,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,55,58,48.75,0,1,0,1,0,0,1983,1
Sleep Tight2012,94%,78%,1,108,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57,66.5,75.55,1,1,0,0,1,0,2012,0
Wind Chill2007,48%,31%,1,91,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,70,48,58,3,1,1,0,0,0,2007,1
Gonjiam: Haunted Asylum (2018),100%,67%,1,93,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100,100,100,0,1,1,0,0,0,2018,0
Death Line (Raw Meat) (1972),91%,43%,1,87,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,50,91,64.4,0,1,0,0,0,1,1972,1
Absentia2012,75%,49%,1,95,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,78.5,78.5,74.4,2,0,0,0,0,0,NA,NA
The Conspiracy2013,88%,62%,1,85,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,88,88,53.4,2,1,0,1,0,0,2013,0
A Nightmare on Elm Street 2: Freddy's Revenge1985,40%,33%,1,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40,63,40.45,0,1,0,0,1,0,1985,1
Bethany,29%,46%,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.5,14.5,22.9,0,1,1,0,0,0,2017,0
The Basement,13%,20%,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,13,22.5,1,1,0,0,1,0,2018,0
Penance (2009),80%,16%,1,85,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,80,54.9,1,1,0,0,1,0,2009,1
Amityville: The Demon (1983),5%,19%,0,98,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73,63,55.4,0,1,0,0,1,0,1983,1
Boarding School (2018),38%,76%,0,101,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,45.5,45.5,45.35,0,1,0,1,0,0,2018,0
Cam2Cam2014,0%,8%,0,91,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18.5,0,17.8,3,1,0,1,0,0,2014,0
Damien---Omen II1978,41%,49%,0,110,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,86,68.5,66.95,0,1,0,1,0,0,1978,1
Friday the 13th Part VII - The New Blood (1988),30%,37%,0,88,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,30,30,27,0,1,1,0,0,0,1988,1
Puppet Master: The Littlest Reich,69%,60%,1,84,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69,82,45,0,1,0,1,0,0,2018,0
Excision2012,82%,61%,1,81,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,71,71,55.7,2,0,0,0,0,0,NA,NA
The Dark Half1993,57%,37%,1,122,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,69.5,69.5,56,0,1,1,0,0,0,1993,1
Vampires: Los Muertos2002,20%,38%,0,93,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,48,48,30.65,0,0,0,0,0,0,NA,NA
Willow Creek (2014),86%,33%,1,80,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47,47,58.4,0,1,0,1,0,0,2014,0
Slumber,0%,23%,0,85,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32.55,0,1,0,0,0,1,2017,0
While She Was Out2008,31%,17%,1,90,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,60,60,38.5,2,1,0,0,0,1,2008,1
The Last Survivors (The Well)2014,80%,47%,1,95,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,80,80,78.55,0,1,0,1,0,0,2014,1
Bad Seed (2001),20%,46%,0,92,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,20,20,43.6,0,1,1,0,0,0,2001,1
Dark Touch2013,70%,28%,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70,70,69.95,2,1,0,0,1,0,2013,0
The Gate1987,56%,44%,1,86,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,56,35,48,0,1,1,0,0,0,1987,1
Ginger Snaps (2001),89%,78%,1,108,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,88,89,67.95,1,1,1,0,0,0,2001,1
Don't Kill It (2017),91%,35%,1,93,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,78,55.5,41.9,1,1,1,0,0,0,2017,0
Jaws: The Revenge1987,0%,14%,0,89,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,81.5,0,57.15,0,1,0,0,0,1,1987,1
Cabin Fever 3: Patient Zero2014,24%,13%,1,95,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30,22.5,32.15,0,1,0,1,0,0,2014,1
Muck2015,0%,15%,0,99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,2,1,1,0,0,0,2015,0
The Believers (1987),31%,43%,0,114,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,72,52,63.5,0,1,0,1,0,0,1987,1
At The Devil's Door2014,36%,21%,1,91,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,45,45,42.75,3,1,0,0,1,0,2014,0
#Horror,45%,10%,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,53,45.6,0,1,0,0,1,0,2015,0
The Sisterhood Of Night2015,80%,65%,1,102,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,80,69.8,1,1,1,0,0,0,2015,0
Grizzly1976,44%,29%,1,90,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,41,44,54.6,0,1,1,0,0,0,1976,0
Haunter2013,53%,42%,1,97,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,62,53,52.35,2,1,0,0,1,0,2013,0
Burnt Offerings1976,33%,41%,0,116,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,86,86,69.3,0,1,0,0,0,1,1976,1
Cult of Chucky2017,83%,48%,1,91,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,46,46,53.4,0,0,0,0,0,0,NA,NA
Hellions,25%,16%,1,80,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.5,25,41.7,3,1,0,0,1,0,2015,0
Delirium,0%,52%,0,88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,15.3,2,1,0,0,0,1,2018,0
Living Among Us2018,17%,78%,0,81,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,8.5,40.65,1,1,0,0,0,1,2018,0
Open Water 2: Adrift (2007),40%,23%,1,94,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,40,40,46,2,1,0,0,0,1,2007,1
Isolation2006,60%,35%,1,95,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,76,76,63.2,0,1,1,0,0,0,2006,1
Candyman1992,73%,61%,1,99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,56,56,45.4,0,1,0,0,1,0,1992,1
Christine,69%,63%,1,105,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,59,52,53.5,0,1,0,1,0,0,1983,1
The Lost Boys (1987),74%,85%,0,97,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,43,74,49.35,0,1,0,1,0,0,1987,1
The Prowler1981,60%,49%,1,88,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20,60,59.6,1,1,0,0,1,0,1981,1
Hxan (Hxan: Witchcraft Through the Ages) (The Witches)1929,88%,81%,1,74,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89,89,88,0,1,1,0,0,0,1929,0
In Dreams1999,25%,40%,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,67,67,59.55,0,1,0,0,0,1,1999,1
Exorcist II: The Heretic1977,17%,12%,1,118,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,78,17,46.85,0,1,0,0,0,1,1977,1
Open Grave (2014),13%,38%,0,102,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27.5,13,51.9,2,1,0,0,0,1,2014,0
Satan Hates You (2011),33%,0%,1,94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48,48,49.2,0,1,0,0,0,1,2011,0
Flowers in the Attic1987,13%,51%,0,93,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,13,13,34.9,0,1,0,0,1,0,1987,1
Wes Craven Presents Dracula III: Legacy (2004),57%,32%,1,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,47,47,51.95,0,1,0,0,0,1,2004,1
Ghoulies II1988,0%,29%,0,89,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,25,53.9,0,1,0,1,0,0,1988,1
Sleepaway Camp1983,81%,60%,1,88,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,81,81,76.8,1,1,0,0,0,1,1983,1
Pumpkinhead II: Blood Wings1994,14%,19%,0,88,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16.5,14,43.5,0,1,0,0,0,1,1994,1
May the Devil Take You (Sebelum iblis menjemput) (2018),83%,57%,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78,78,73.9,0,0,0,0,0,0,NA,NA
See No Evil 22014,60%,30%,1,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,75,60,47.75,2,0,0,0,0,0,NA,NA
Room 62006,33%,19%,1,94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,33,33,40.5,0,1,0,0,1,0,2006,1
It Stains the Sands Red,64%,39%,1,92,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64,64,35.85,0,1,0,1,0,0,2017,0
Bereavement (2011),47%,29%,1,103,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40,40,42.4,1,1,1,0,0,0,2011,0
He Knows You're Alone (1980),25%,31%,0,94,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14.5,25,47.95,0,1,0,0,0,1,1980,1
Ravenous (Les affams)2018,88%,56%,1,100,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88,88,83.55,0,1,1,0,0,0,2018,0
Day of the Dead: Bloodline,0%,8%,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,33.5,11,15.55,0,1,0,0,0,1,2018,0
Grave Encounters 2 (2012),22%,27%,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,63,29.7,2,1,0,0,1,0,2012,0
12013,75%,38%,1,95,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,58,75,48.95,3,1,0,0,1,0,2013,0
American Psycho II: All American Girl2002,11%,18%,0,88,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,24,63,44.5,0,1,0,1,0,0,2002,1
Leprechaun in the Hood2000,25%,31%,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25,63,51.9,0,1,1,0,0,0,2000,1
The Skulls2000,9%,43%,0,106,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,48,26,41.9,1,1,1,0,0,0,2000,1
Dying Breed2009,50%,23%,1,92,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,50,57,55.55,2,1,0,0,0,1,2009,1
4/20 Massacre2018,50%,60%,0,84,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,50,42,0,0,0,0,0,0,NA,NA
Curse of Chucky2013,83%,56%,1,93,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,46,46,58.8,0,0,0,0,0,0,NA,NA
The Skeptic2009,8%,27%,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,36.5,36.5,36.55,0,1,1,0,0,0,2009,1
John Carpenter's Vampires1998,38%,47%,0,107,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,59,38,54.25,0,1,0,0,1,0,1998,1
Delivery: The Beast Within2014,67%,30%,1,88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,67,67,59.75,1,1,1,0,0,0,2014,0
Dr. Giggles1992,27%,41%,0,96,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,35,35,52.8,0,1,0,0,1,0,1992,1
Dominion: Prequel to the Exorcist2005,30%,25%,1,111,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,73,73,60.95,0,1,1,0,0,0,2005,1
Sun Choke (2016),88%,43%,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88,88,76.65,0,1,0,1,0,0,2016,0
Two on a Guillotine1965,0%,28%,0,107,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80,20,47.85,0,0,0,0,0,0,NA,NA
Dark Tide (2012),0%,15%,0,103,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,40,18,49.1,1,1,1,0,0,0,2012,0
The New Daughter2009,33%,24%,1,108,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,60.5,33,62,2,1,0,0,0,1,2009,1
Children of the Corn 666: Isaac's Return (1999),0%,31%,0,81,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0,47,0,1,0,0,1,0,1999,1
The Funhouse (1981),69%,38%,1,96,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,53,69,72.9,0,1,1,0,0,0,1981,1
"Silent Night, Deadly Night (1984)",27%,39%,0,88,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,30,27,39.1,0,1,0,0,1,0,1984,1
Smiley2012,18%,30%,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19,19,32.75,1,1,0,0,1,0,2012,0
Halloween 5: The Revenge of Michael Myers1989,13%,38%,0,96,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16.5,36,41.95,0,1,0,0,1,0,1989,1
I Still Know What You Did Last Summer1998,7%,29%,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,33,39.5,17.8,0,1,0,0,1,0,1998,1
Stepfather II1989,0%,34%,0,93,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16.5,0,46.5,0,1,0,0,1,0,1989,1
Jaws 21978,57%,38%,1,116,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,43,60,69.6,0,1,0,1,0,0,1978,0
The First Power (1990),22%,46%,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,22,22,33.4,0,1,1,0,0,0,1990,1
Devour2005,20%,41%,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40,26.5,46.15,0,1,1,0,0,0,2005,1
Sisters (1973),86%,71%,1,93,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,79,79,72.35,0,1,1,0,0,0,1973,0
Trapped Ashes (2006),33%,15%,1,104,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,72,38.5,49.95,0,0,0,0,0,0,NA,NA
Playback (2012),0%,76%,0,113,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,22,22,35.35,1,1,1,0,0,0,2012,0
Rawhead Rex1987,29%,40%,0,89,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,29,48.5,50.75,0,1,1,0,0,0,1987,1
Sometimes They Come Back...for More (1999),0%,23%,0,89,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,23.2,0,1,0,0,0,1,1999,1
The Dyatlov Pass Incident (Devil's Pass)2013,55%,29%,1,96,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,38,27.5,45.3,1,1,0,1,0,0,2013,0
Butcher Boys2013,0%,18%,0,88,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23.5,22.15,2,1,0,0,1,0,2013,1
Pumpkinhead1988,67%,48%,1,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,45.5,23.5,66.45,0,1,0,0,1,0,1988,1
Tremors: A Cold Day in Hell2018,40%,29%,1,98,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.5,40,42,0,0,0,0,0,0,NA,NA
Cabin Fever (2016),0%,12%,0,99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25,38,16.95,0,1,0,0,0,1,2016,0
The Intruder (1999),57%,22%,1,94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57,57,53.65,0,0,0,0,0,0,NA,NA
The Deaths of Ian Stone (2007),57%,34%,1,87,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,28.5,47.5,43.05,2,1,0,0,1,0,2007,1
Wrecker,0%,13%,0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,9,0,1,0,0,1,0,2015,0
Cursed2005,17%,30%,0,97,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,54.5,36,47.35,2,1,0,0,0,1,2005,1
SiREN,68%,39%,1,120,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,68,68,70.65,1,1,0,0,0,1,2016,0
Evidence2013,6%,28%,0,94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12.5,22,37.8,0,1,0,1,0,0,2013,0
The Monster Project2017,60%,44%,1,103,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60,60,60,1,1,0,1,0,0,2017,0
Eulogy for a Vampire (2009),0%,14%,0,107,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,10,0,1,1,0,0,1,0,2009,1
The Lullaby2018,64%,84%,0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38.5,64,65.05,0,1,1,0,0,0,2018,0
The Incubus1982,29%,20%,1,92,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,48.5,29,57.2,0,1,0,0,1,0,1982,1
VooDoo (2017),33%,96%,0,84,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,33,38,0,1,0,0,0,1,2017,0
Stage Fright2014,35%,27%,1,88,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,55,55,22.4,2,1,1,0,0,0,2014,0
Dracula II: Ascension2003,0%,29%,0,84,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,47,47,51.95,0,1,0,1,0,0,2003,1
Abattoir,35%,29%,1,98,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,37,35,30.25,1,1,0,0,0,1,2016,0
Pieces1983,46%,51%,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,42,38,49.7,0,1,0,0,1,0,1983,1
The Midnight Man,33%,38%,0,93,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,25,39.9,3,1,0,0,0,1,2018,0
Annabelle2014,29%,36%,0,98,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18,29,46.15,3,1,0,0,1,0,2014,1
Haunt2014,41%,30%,1,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,41,64.5,42.25,3,1,1,0,0,0,2014,0
End of Days1999,11%,32%,0,122,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,55,51,46.2,3,1,0,0,1,0,1999,1
I'll Always Know What You Did Last Summer2006,0%,20%,0,92,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,17,46.5,18.9,0,1,0,1,0,0,2006,1
The Broken (2008),49%,25%,1,88,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,49,49,53.3,0,0,0,0,0,0,NA,NA
Monkey Shines: An Experiment in Fear1988,53%,40%,1,113,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,69.5,63,51.5,2,1,0,0,0,1,1988,1
Leprechaun: Origins (2014),0%,10%,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,50,0,16.1,2,1,0,1,0,0,2014,0
Krampus (2015),66%,51%,1,98,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75,75,58.4,3,1,0,0,0,1,2015,1
The Lost (2008),80%,61%,1,119,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,53,53,67.25,2,1,1,0,0,0,2008,1
Long Weekend (1979),83%,67%,1,95,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,83,83,82,0,1,1,0,0,0,1979,1
Wishmaster 2: Evil Never Dies1999,10%,29%,0,105,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40,40,25.35,0,1,1,0,0,0,1999,1
The Bleeding House (2011),40%,25%,1,86,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65,65,39.55,2,1,1,0,0,0,2011,0
Wicked Little Things2006,40%,34%,1,94,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9.5,36.5,36.95,0,1,0,0,1,0,2006,1
Sharknado: The 4th Awakens (2016),15%,24%,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,36,31.65,0,1,0,0,1,0,2016,0
Grave Encounters2011,64%,49%,1,92,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,66,63,33.55,2,1,0,1,0,0,2011,0
Return to House on Haunted Hill2007,33%,20%,1,79,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,49,33,36.9,0,0,0,0,0,0,NA,NA
The Tortured2012,6%,35%,0,82,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,39,6,29.15,3,1,0,1,0,0,2012,0
The Neon Demon,57%,51%,1,110,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,71,71,59.3,1,1,0,1,0,0,2016,1
Manborg (2011),89%,58%,1,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77,77,72,0,0,0,0,0,0,NA,NA
Graduation Day (Da de Graduacin)1981,57%,18%,1,96,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,57,63,50.5,1,1,1,0,0,0,1981,1
Splinter (2008),74%,49%,1,82,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,74,74,64.1,1,1,0,0,1,0,2008,1
Stephen King's 'Silver Bullet'1985,47%,55%,0,94,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,47,36,44.75,0,1,0,0,1,0,1985,1
Unfriended: Dark Web,59%,40%,1,88,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,39.5,39.5,73.1,1,1,0,1,0,0,2018,1
The Ward2011,33%,26%,1,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,59,52,38.05,2,1,0,1,0,0,2011,0
Mr. Jones2014,50%,19%,1,84,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,37,45.5,1,1,1,0,0,0,2014,0
